post_id,user_id,place_id,name,latitude,longitude,level,NOM,geo
5791,314,19597,Estació de França,41.3848,2.1854,bus_station,"Sant Pere, Santa Caterina i la Ribera
","41.3848,2.1854"
7729,1211,25820,Grand Hotel Central,41.385,2.17777,spa,"Sant Pere, Santa Caterina i la Ribera
","41.385,2.17777"
7756,1211,25820,Grand Hotel Central,41.385,2.17777,spa,"Sant Pere, Santa Caterina i la Ribera
","41.385,2.17777"
5781,314,19569,Correos,41.3816,2.18132,post_office,"el Barri Gòtic
","41.3816,2.18132"
736,59,2781,"Galeries Maldà, Carrer de la Portaferrissa, Barcelona, Spain",41.3832,2.17334,shopping_mall,"el Barri Gòtic
","41.3832,2.17334"
4361,54,15080,Arxiu Diocesà de Barcelona,41.3838,2.17565,church,"el Barri Gòtic
","41.3838,2.17565"
4362,54,15080,Arxiu Diocesà de Barcelona,41.3838,2.17565,church,"el Barri Gòtic
","41.3838,2.17565"
4363,54,15080,Arxiu Diocesà de Barcelona,41.3838,2.17565,church,"el Barri Gòtic
","41.3838,2.17565"
7890,1776,26412,Chocolat-Box,41.3846,2.17518,store,"el Barri Gòtic
","41.3846,2.17518"
7645,1428,25559,Marsalada Barcelona,41.3859,2.17941,painter,"Sant Pere, Santa Caterina i la Ribera
","41.3859,2.17941"
1010,54,1427,"Universitat de Barcelona, Gran Via de les Corts Catalanes, Barcelona, Spain",41.3867,2.16387,university,"l'Antiga Esquerra de l'Eixample
","41.3867,2.16387"
1046,54,1427,"Universitat de Barcelona, Gran Via de les Corts Catalanes, Barcelona, Spain",41.3867,2.16387,university,"l'Antiga Esquerra de l'Eixample
","41.3867,2.16387"
3529,245,12027,De Cruz Morales,41.3885,2.15452,food,"l'Antiga Esquerra de l'Eixample
","41.3885,2.15452"
1111,54,3789,"Pg. de Gràcia, 26, 08007 Barcelona, Spain",41.3903,2.16779,art_gallery,"la Dreta de l'Eixample
","41.3903,2.16779"
1102,54,3783,"Hotel Majestic, Passeig de Gràcia, Barcelona, Spain",41.3935,2.16398,spa,"la Dreta de l'Eixample
","41.3935,2.16398"
5493,85,18612,Gelateria La Romana,41.3964,2.15057,food,"Sarrià, les Tres Torres i Vallvidrera


","41.3964,2.15057"
5498,85,18612,Gelateria La Romana,41.3964,2.15057,food,"Sarrià, les Tres Torres i Vallvidrera


","41.3964,2.15057"
3537,85,480,Gràcia,41.4112,2.15747,political,"Vallcarca, el Coll i la Salut


","41.4112,2.15747"
5044,490,480,Gràcia,41.4112,2.15747,political,"Vallcarca, el Coll i la Salut


","41.4112,2.15747"
585,68,2267,"Av. del Litoral, 86-96, 08005 Barcelona, Spain",41.4,2.21173,,"el Poblenou i Diagonal Mar

","41.4,2.21173"
877,54,3233,Escultura Feníxia,41.37,2.15386,,"el Poble Sec i Montjuïc

","41.37,2.15386"
878,54,3234,Escultura Feníxia,41.37,2.15386,,"el Poble Sec i Montjuïc

","41.37,2.15386"
1079,54,3233,Escultura Feníxia,41.37,2.15386,,"el Poble Sec i Montjuïc

","41.37,2.15386"
1081,54,3233,Escultura Feníxia,41.37,2.15386,,"el Poble Sec i Montjuïc

","41.37,2.15386"
7150,150,24225,Cascada del Parc de la Ciutadella,41.39,2.18655,,"Sant Pere, Santa Caterina i la Ribera
","41.39,2.18655"
7193,150,24225,Cascada del Parc de la Ciutadella,41.39,2.18655,,"Sant Pere, Santa Caterina i la Ribera
","41.39,2.18655"
1608,60,5485,Mirandoalmar Restaurante,41.375,2.18329,,"el Barri Gòtic
","41.375,2.18329"
1062,54,3703,La Gavina,41.3808,2.1853,,la Barceloneta,"41.3808,2.1853"
1063,54,3704,La Gavina,41.3808,2.1853,,la Barceloneta,"41.3808,2.1853"
4727,54,16240,Archdiocese of Barcelona,41.384,2.17625,,"el Barri Gòtic
","41.384,2.17625"
891,54,3250,Plaça de Catalunya,41.387,2.17005,,"la Dreta de l'Eixample
","41.387,2.17005"
1109,54,3250,Plaça de Catalunya,41.387,2.17005,,"la Dreta de l'Eixample
","41.387,2.17005"
1539,54,3250,Plaça de Catalunya,41.387,2.17005,,"la Dreta de l'Eixample
","41.387,2.17005"
1540,54,3250,Plaça de Catalunya,41.387,2.17005,,"la Dreta de l'Eixample
","41.387,2.17005"
2887,54,3250,Plaça de Catalunya,41.387,2.17005,,"la Dreta de l'Eixample
","41.387,2.17005"
8003,1977,3250,Plaça de Catalunya,41.387,2.17005,,"la Dreta de l'Eixample
","41.387,2.17005"
1144,54,3796,"Pg. de Gràcia, 1, 08007 Barcelona, Spain",41.388,2.16947,,"la Dreta de l'Eixample
","41.388,2.16947"
1099,54,3237,"Pg. de Gràcia, 58, 08007 Barcelona, Spain",41.3927,2.1649,,"la Dreta de l'Eixample
","41.3927,2.1649"
7149,150,24222,Jardín de Aclimatacion,41.3657,2.15315,,"el Poble Sec i Montjuïc

","41.3657,2.15315"
7211,150,24222,Jardín de Aclimatacion,41.3657,2.15315,,"el Poble Sec i Montjuïc

","41.3657,2.15315"
7191,150,24400,Estadi Olímpic,41.3662,2.15532,,"el Poble Sec i Montjuïc

","41.3662,2.15532"
7490,312,24400,Estadi Olímpic,41.3662,2.15532,,"el Poble Sec i Montjuïc

","41.3662,2.15532"
4742,54,16286,Poble Espanyol,41.3688,2.14827,,"el Poble Sec i Montjuïc

","41.3688,2.14827"
1082,54,3741,Fresc la terrassa del MNAC,41.3688,2.15333,,"el Poble Sec i Montjuïc

","41.3688,2.15333"
1083,54,3742,Mirador Barcelona,41.3696,2.15445,,"el Poble Sec i Montjuïc

","41.3696,2.15445"
3795,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3796,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3797,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3798,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3799,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3800,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3801,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3802,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3803,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3804,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3805,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3806,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3807,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3808,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3809,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3810,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
3811,54,13058,Catalan Museum of Archaeology,41.3698,2.15766,,"el Poble Sec i Montjuïc

","41.3698,2.15766"
1048,54,3686,"Pl. de Carles Buïgas, 7-11, 08038 Barcelona, Spain",41.3706,2.15206,,"el Poble Sec i Montjuïc

","41.3706,2.15206"
1049,54,3686,"Pl. de Carles Buïgas, 7-11, 08038 Barcelona, Spain",41.3706,2.15206,,"el Poble Sec i Montjuïc

","41.3706,2.15206"
2983,1,10158,Pizzeria Trattoria La Briciola,41.3738,2.13655,,Sants i Badal,"41.3738,2.13655"
2984,1,10159,Pizzeria Trattoria La Briciola,41.3738,2.13655,,Sants i Badal,"41.3738,2.13655"
2065,116,6993,"Carrer Nou de la Rambla, 113, 08004 Barcelona, Spain",41.3744,2.16961,,"el Poble Sec i Montjuïc

","41.3744,2.16961"
2097,116,6993,"Carrer Nou de la Rambla, 113, 08004 Barcelona, Spain",41.3744,2.16961,,"el Poble Sec i Montjuïc

","41.3744,2.16961"
5889,279,6993,"Carrer Nou de la Rambla, 113, 08004 Barcelona, Spain",41.3744,2.16961,,"el Poble Sec i Montjuïc

","41.3744,2.16961"
1045,54,1422,Pl Espanya - Fira Barcelona,41.3747,2.14988,,"el Poble Sec i Montjuïc

","41.3747,2.14988"
1047,54,1422,Pl Espanya - Fira Barcelona,41.3747,2.14988,,"el Poble Sec i Montjuïc

","41.3747,2.14988"
1806,59,1422,Pl Espanya - Fira Barcelona,41.3747,2.14988,,"el Poble Sec i Montjuïc

","41.3747,2.14988"
1808,59,1422,Pl Espanya - Fira Barcelona,41.3747,2.14988,,"el Poble Sec i Montjuïc

","41.3747,2.14988"
1591,60,5340,Chiringuito ONA,41.3749,2.19019,,la Barceloneta,"41.3749,2.19019"
1021,54,3677,Arenas de Barcelona,41.3763,2.14931,,la Nova Esquerra de l'Eixample,"41.3763,2.14931"
1022,54,3678,Arenas de Barcelona,41.3763,2.14931,,la Nova Esquerra de l'Eixample,"41.3763,2.14931"
