,city_id,country_id,region_id,province_id,sub_province_id,google_api_level_x,google_id,city_english_name,city_spanish_name,country_english_name,country_spanish_name,lat,lng,geometry,province_id_x
317,333,73,669.0,994.0,,locality,ChIJ22pSVcqmX48RVRbgJH-D4RI,Tikal (Archaeological Site),Tikal (Yacimiento Arqueológico),Guatemala,Guatemala,17.2248941,-89.61103779999999,POINT (-89.61103779999999 17.2248941),
318,334,73,671.0,998.0,,locality,ChIJFQslsHQOiYURPXIDKSu6hvc,Antigua Guatemala,Antigua Guatemala,Guatemala,Guatemala,14.5572969,-90.73322329999999,POINT (-90.73322329999999 14.5572969),
319,335,73,671.0,1001.0,,natural_feature,ChIJk7SDwMdKiYUREEm11vczbgo,Atitlan Lake,Lago de Atitlán,Guatemala,Guatemala,14.6906713,-91.20252070000001,POINT (-91.20252070000001 14.6906713),
320,336,73,670.0,983.0,,locality,ChIJ2XCJ5jjYYY8RpdIr--cPLzI,Lanqúin,Lanqúin,Guatemala,Guatemala,15.5752827,-89.9801782,POINT (-89.9801782 15.5752827),
321,337,73,671.0,995.0,,locality,ChIJP53IP_6XjoURDwAPHwH_pzs,Quezaltenango,Quezaltenango,Guatemala,Guatemala,14.8446068,-91.5231866,POINT (-91.5231866 14.8446068),
322,338,73,671.0,995.0,,locality,ChIJ--6ko629joURLk1J6NV3YDg,Zunil,Zunil,Guatemala,Guatemala,14.7838049,-91.48577619999999,POINT (-91.48577619999999 14.7838049),
323,339,73,669.0,994.0,,,ChIJu3C9WJI8X48RgOdpNtCQrGo,El Mirador National Park,Parque Nacional El Mirador,Guatemala,Guatemala,17.7519994,-89.9031256,POINT (-89.9031256 17.7519994),
324,340,73,671.0,990.0,,natural_feature,ChIJUddvH0yIi4URGP80xPRW_k8,Cuchumatanes Mountain Range,Sierra de los Cuchumatanes,Guatemala,Guatemala,15.519444,-91.54472200000001,POINT (-91.54472200000001 15.519444),
325,341,73,671.0,996.0,,locality,ChIJbcDvakyLi4URjcf2ZVZFoTA,Nebaj,Nebaj,Guatemala,Guatemala,15.406794,-91.1472974,POINT (-91.1472974 15.406794),
326,342,73,671.0,996.0,,locality,ChIJp7vqqjySi4URcpGMGh3t2Ec,Chajul,Chajul,Guatemala,Guatemala,15.483483,-91.03707039999999,POINT (-91.03707039999999 15.483483),
327,343,73,670.0,991.0,,,ChIJTYkhpXAlYY8RR_UlfyWCSJE,Rio Dulce National Park,Parque Nacional Río Dulce,Guatemala,Guatemala,15.6328725,-88.9461748,POINT (-88.9461748 15.6328725),
328,345,73,669.0,994.0,,locality,ChIJXz9EVSGNX48RcqljlU4KcAA,Flores,Flores,Guatemala,Guatemala,16.9181251,-89.8926065,POINT (-89.8926065 16.9181251),
329,346,73,671.0,996.0,,locality,ChIJ96xYNMlWiYURYqqU4DswFME,Chichicastenango,Chichicastenango,Guatemala,Guatemala,14.9449723,-91.10892439999999,POINT (-91.10892439999999 14.9449723),
330,347,73,672.0,1416.0,,locality,ChIJBaXMiHIIiYUR8YnuBSVhWLc,Amatitlán,Amatitlán,Guatemala,Guatemala,14.479498,-90.6218751,POINT (-90.6218751 14.479498),
331,348,73,673.0,999.0,,locality,ChIJYSMwUpDWjYURJWZ6dM9KK_4,Tajumulco,Tajumulco,Guatemala,Guatemala,15.0815051,-91.89160900000002,POINT (-91.89160900000002 15.0815051),
332,349,54,472.0,300048.0,33.0,,ChIJ0UugJTS3VHkRyvT16Ij9I5w,Haleakala National Park,Parque Nacional Haleakala,United States,Estados Unidos,20.7203826,-156.1551524,POINT (-156.1551524 20.7203826),
333,350,54,472.0,300047.0,,locality,ChIJTUbDjDsYAHwRbJen81_1KEs,Honolulu,Honolulu,United States,Estados Unidos,21.3098845,-157.8581401,POINT (-157.8581401 21.3098845),
334,351,54,472.0,2472.0,31.0,,ChIJ77w7saT4BnwRfoYaBAG6Ejs,Na Pali Coast,Costa de Na Pali,United States,Estados Unidos,22.1667399,-159.6392441,POINT (-159.6392441 22.1667399),
335,352,54,472.0,2472.0,31.0,locality,ChIJW-emYur6BnwR1YpcAKp3NDo,Hanalei,Hanalei,United States,Estados Unidos,22.2059293,-159.4975654,POINT (-159.4975654 22.2059293),
336,353,54,472.0,2472.0,31.0,,ChIJ-ZmvJ1VVBnwRM0_Fq2XSW58,Waimea Canyon State Park,Cañón de Waimea (Parque Estatal),United States,Estados Unidos,22.0714839,-159.6616774,POINT (-159.6616774 22.0714839),
337,354,54,472.0,300048.0,35.0,natural_feature,ChIJqZt6a6HHqn4R-nwTV4MgAns,Kalaupapa Peninsula,Península de Kalaupapa,United States,Estados Unidos,21.2,-156.9708333,POINT (-156.9708333 21.2),
338,355,54,472.0,300048.0,35.0,natural_feature,ChIJZS3n_Enaqn4RIKUIYdmgQ4E,Halawa Valley,Valle de Halawa,United States,Estados Unidos,21.1644444,-156.7369444,POINT (-156.7369444 21.1644444),
339,356,54,472.0,300048.0,33.0,locality,ChIJpZqwnQnQVHkR_2aNvwpr6mg,Kihei,Kihei,United States,Estados Unidos,20.7399409,-156.4541873,POINT (-156.4541873 20.7399409),
340,357,54,472.0,300046.0,,natural_feature,ChIJT3k6Q4t2U3kR9hp42uYL8ws,Waipi'o Valley,Valle de Waipi'o,United States,Estados Unidos,20.11146249999999,-155.5950498,POINT (-155.5950498 20.11146249999999),
341,358,54,472.0,300046.0,,natural_feature,ChIJEZ7Im4G9U3kRIByZlZybFfk,Mauna Kea Observatory,Mauna Kea (Observatorio),United States,Estados Unidos,19.8206105,-155.4680936,POINT (-155.4680936 19.8206105),
342,359,54,472.0,300046.0,,locality,ChIJscm5wLZhUXkRJq6EPCZ7Wz4,Hawaii Volcanoes National Park,Volcanes de Hawai (Parque Nacional),United States,Estados Unidos,19.4193697,-155.2884969,POINT (-155.2884969 19.4193697),
343,360,201,1669.0,60136.0,,locality,ChIJpdYJytBjtTMRjW9JV1d5yZA,Puerto Princesa,Puerto Princesa,Philippines,Filipinas,9.7638429,118.7473298,POINT (118.7473298 9.7638429),
344,361,201,1669.0,60136.0,,locality,ChIJddawJfIeujMRjpZeqLkahGg,Coron,Corón,Philippines,Filipinas,12.0489179,120.1519011,POINT (120.1519011 12.0489179),
345,362,201,1673.0,60140.0,,locality,ChIJd7dKFyGPqDMRPb0FDag-6mk,Bantayan,Bantayan,Philippines,Filipinas,11.1695121,123.7265836,POINT (123.7265836 11.1695121),
346,363,201,1672.0,60139.0,,locality,ChIJc2lexjk_pTMRg27ef2MEaqA,Malay,Malay,Philippines,Filipinas,11.9003045,121.958687,POINT (121.958687 11.9003045),
347,364,201,1673.0,60140.0,,locality,ChIJ_S3NjSWZqTMRBzXT2wwDNEw,Cebu,Cebú,Philippines,Filipinas,10.3156992,123.8854366,POINT (123.8854366 10.3156992),
348,365,201,1669.0,60136.0,,locality,ChIJPVm3G6qTuTMRKWx97F0LyKk,Busuanga,Busuanga,Philippines,Filipinas,12.1586189,119.9277947,POINT (119.9277947 12.1586189),
349,366,201,1673.0,60140.0,,locality,ChIJG8Rz2f6ZqTMRLC6gsQOv6Ro,Lapulapu,Lapulapu,Philippines,Filipinas,10.3168343,123.9649926,POINT (123.9649926 10.3168343),
350,367,201,1669.0,60136.0,,locality,ChIJD55c7xVVtjMRVQSbWVtmTvw,El Nido,El Nido,Philippines,Filipinas,11.1905581,119.5082006,POINT (119.5082006 11.1905581),
351,368,201,1669.0,60136.0,,locality,ChIJD4XG4hs2NTIRHEx_KKExwv0,Narra,Narra,Philippines,Filipinas,9.2506301,118.3461948,POINT (118.3461948 9.2506301),
352,369,201,1668.0,60135.0,,locality,ChIJAe2gZALJlzMRzsoweNVuBis,Makati,Makati,Philippines,Filipinas,14.554729,121.0244452,POINT (121.0244452 14.554729),
353,370,201,1674.0,60142.0,,locality,ChIJD7rCmd1xADMRkylB8tIaYms,Catarman,Catarmán,Philippines,Filipinas,9.1698214,124.674591,POINT (124.674591 9.1698214),
354,371,201,1672.0,60147.0,,natural_feature,ChIJ_6x9gPMFrDMRzYNM3t0Ekrk,Negros Island,Isla de Negros,Philippines,Filipinas,9.7150631,122.8986812,POINT (122.8986812 9.7150631),
355,372,201,1667.0,60146.0,,natural_feature,ChIJfWkmlybyeTQRSHWXmIUx_H0,Batanes Islands,Islas Batanes,Philippines,Filipinas,20.5470116,121.85916835,POINT (121.85916835 20.5470116),
356,373,201,1672.0,60145.0,,natural_feature,ChIJJZg1bssXqzMRDMquJ76oCEQ,Siquijor Island,Isla Siquijor,Philippines,Filipinas,9.199877899999999,123.5951925,POINT (123.5951925 9.199877899999999),
357,374,201,1674.0,60142.0,,natural_feature,ChIJIwKR5VFuADMRsHhDbkYtCUQ,Camiguin Island,Isla Camiguín,Philippines,Filipinas,9.1732164,124.7298765,POINT (124.7298765 9.1732164),
358,375,201,1667.0,60141.0,,locality,ChIJi5W7DhPYjzMRlFySZh03ha8,Banaue,Banaue,Philippines,Filipinas,16.9496263,121.1022942,POINT (121.1022942 16.9496263),
359,377,201,1670.0,60137.0,,locality,ChIJv3sS1Lq8oTMRqlyyitcbpCI,Buhi,Buhi,Philippines,Filipinas,13.4412707,123.5056016,POINT (123.5056016 13.4412707),
360,378,201,1669.0,60136.0,,natural_feature,ChIJJX0SuJpWtjMRGule4DvVcUw,Bacuit Bay,Bahía de Bacuit,Philippines,Filipinas,11.1342817,119.3598782,POINT (119.3598782 11.1342817),
361,379,199,1430.0,60326.0,,locality,ChIJuQhD6D7sfDURB6J0Dx5TGW8,Paju,Paju,South Korea,Corea del Sur,37.7598688,126.7801781,POINT (126.7801781 37.7598688),
362,380,199,1432.0,10190.0,,locality,ChIJr6f1ASOJcTURSPUlAe3S9AU,Gwangju,Gwangju,South Korea,Corea del Sur,35.1595454,126.8526012,POINT (126.8526012 35.1595454),
363,381,199,1429.0,60323.0,,locality,ChIJdykXlzLxYzURV9_CbQ04nbI,Danyang,Danyang,South Korea,Corea del Sur,36.9845473,128.3655186,POINT (128.3655186 36.9845473),
364,382,199,1432.0,60330.0,,locality,ChIJX7zzpqekczURlIbIAK4ltrs,Mokpo,Mokpo,South Korea,Corea del Sur,34.8118351,126.3921664,POINT (126.3921664 34.8118351),
365,383,199,1430.0,60326.0,,locality,ChIJEUZ2IApDezURybRd7gIwN_E,Suwon,Suwon,South Korea,Corea del Sur,37.2635727,127.0286009,POINT (127.0286009 37.2635727),
366,384,199,1429.0,10191.0,,locality,ChIJAWZKutdIZTURtdOKmJ3WltE,Daedeok,Daedeok,South Korea,Corea del Sur,36.3504119,127.3845475,POINT (127.3845475 36.3504119),
367,385,199,1430.0,60325.0,,locality,ChIJ0x17PwR1YzURpfes2eU-Vl4,Wonju,Wonju,South Korea,Corea del Sur,37.3422186,127.9201621,POINT (127.9201621 37.3422186),
368,386,223,1715.0,60222.0,,locality,ChIJr_RZTXCXUTAR8B04LLwjAgQ,Thab Prik,Thab Prik,Thailand,Tailandia,8.2317717,98.9024603,POINT (98.9024603 8.2317717),
369,387,223,1713.0,60169.0,,locality,ChIJbY2i_FSZBjER0Fe04UrYAwM,Ko Kut,Ko Kut,Thailand,Tailandia,11.6680759,102.5642261,POINT (102.5642261 11.6680759),
370,388,223,1709.0,60230.0,,locality,ChIJ5ZWs5LFA2jARcI6L-sVGAwQ,Pong Yaeng,Pong Yaeng,Thailand,Tailandia,18.8900777,98.83148539999999,POINT (98.83148539999999 18.8900777),
371,389,223,1715.0,60192.0,,locality,ChIJ9UYKuCMyUDARICQ4LLwjAgQ,Ratsada,Ratsada,Thailand,Tailandia,7.905693599999999,98.3677009,POINT (98.3677009 7.905693599999999),
372,390,223,1713.0,60169.0,,locality,ChIJDwVM285RBDERoNC04UrYAwQ,Tha Kum,Tha Kum,Thailand,Tailandia,12.3452754,102.6905326,POINT (102.6905326 12.3452754),
373,391,223,1716.0,60173.0,,locality,ChIJOYfFBvb9VDARjkWyEA_SdjA,Ko Pha-ngan,Ko Pha-ngan,Thailand,Tailandia,9.7404837,100.0021395,POINT (100.0021395 9.7404837),
374,392,203,1635.0,2399.0,,locality,ChIJc-2xvKBt0i0RyuJ2KuAnwsE,Lembongan,Lembongan,Indonesia,Indonesia,-8.674944,115.444901,POINT (115.444901 -8.674944),
375,393,203,1635.0,2399.0,,administrative_area_level_4,ChIJ90g-ulD_zS0RsBeDyvsLAwU,Bunutan,Bunutan,Indonesia,Indonesia,-8.3661233,115.674668,POINT (115.674668 -8.3661233),
376,394,203,1637.0,2391.0,,locality,ChIJs7AiJOzxaS4RAk1AR_7QoDk,South Jakarta,Yakarta Meridional,Indonesia,Indonesia,-6.2614927,106.8105998,POINT (106.8105998 -6.2614927),
377,395,203,1635.0,2399.0,,locality,ChIJN3P2zJlG0i0RACx9yvsLAwQ,Kuta,Kuta,Indonesia,Indonesia,-8.7237964,115.1752277,POINT (115.1752277 -8.7237964),
378,396,203,1635.0,2399.0,,locality,ChIJCwrewo840i0RcOF64BLUwNo,Dalung,Dalung,Indonesia,Indonesia,-8.6597034,115.163278,POINT (115.163278 -8.6597034),
379,397,203,1635.0,2399.0,,administrative_area_level_4,ChIJI1DS-mFE0i0R3EWmvfDVHBE,Jimbaran,Jimbaran,Indonesia,Indonesia,-8.790694499999999,115.1592718,POINT (115.1592718 -8.790694499999999),
380,398,203,1635.0,2399.0,,administrative_area_level_4,ChIJ7SSLZLVa0i0RgP2CyvsLAwU,Pecatu,Pecatu,Indonesia,Indonesia,-8.8315362,115.1264522,POINT (115.1264522 -8.8315362),
381,399,203,1635.0,2399.0,,administrative_area_level_4,ChIJS6GsmYAi0i0RHfPPWUxlyEQ,Tegallalang,Tegallalang,Indonesia,Indonesia,-8.46161,115.2748682,POINT (115.2748682 -8.46161),
382,400,203,1635.0,2399.0,,administrative_area_level_4,ChIJOaAUj-ME0i0RkBaDyvsLAwU,Duda Utara,Duda Utara,Indonesia,Indonesia,-8.423226999999999,115.5029691,POINT (115.5029691 -8.423226999999999),
383,401,203,1635.0,2399.0,,administrative_area_level_4,ChIJEYUvwkUZ0i0RECx9yvsLAwQ,Bangli,Bangli,Indonesia,Indonesia,-8.454302999999998,115.354897,POINT (115.354897 -8.454302999999998),
384,402,203,1637.0,300110.0,,administrative_area_level_5,ChIJ_YlodTdgZS4RiBz4W5EPgbI,Dusun II,Dusun II,Indonesia,Indonesia,-7.3784507,109.1508428,POINT (109.1508428 -7.3784507),
385,403,203,1635.0,2399.0,,administrative_area_level_4,ChIJYTOGlmMQ0i0Rl74LnUaHQ-g,Wisma Kerta,Wisma Kerta,Indonesia,Indonesia,-8.4862476,115.4289294,POINT (115.4289294 -8.4862476),
386,404,203,1639.0,300161.0,,administrative_area_level_4,ChIJARgkAC-wNi4ROKOiXR1hWTo,Kampung Bali,Kampung Bali,Indonesia,Indonesia,-3.7831703,102.2640911,POINT (102.2640911 -3.7831703),
387,405,203,1635.0,2399.0,,administrative_area_level_4,ChIJHdBMYdAH0i0RcBiDyvsLAwU,Tumbu,Tumbu,Indonesia,Indonesia,-8.4484396,115.6287931,POINT (115.6287931 -8.4484396),
388,406,203,1635.0,2399.0,,administrative_area_level_4,ChIJ0fpcSu9w0i0R8CODyvsLAwU,Batukandik,Batukandik,Indonesia,Indonesia,-8.7636013,115.5385014,POINT (115.5385014 -8.7636013),
389,407,203,1635.0,2399.0,,administrative_area_level_4,ChIJ-zFsHumR0S0R4AeDyvsLAwU,Sudaji,Sudaji,Indonesia,Indonesia,-8.1641623,115.1711298,POINT (115.1711298 -8.1641623),
390,408,203,1635.0,2399.0,,administrative_area_level_4,ChIJw-NVf_kb0i0RQoie0S5RxJA,Yangapi,Yangapi,Indonesia,Indonesia,-8.371002200000001,115.3844968,POINT (115.3844968 -8.371002200000001),
391,409,203,1637.0,300110.0,,administrative_area_level_5,ChIJKecvJ8WMei4Rt8HwTGel02U,Kiyudan,Kiyudan,Indonesia,Indonesia,-7.6261515,110.2005684,POINT (110.2005684 -7.6261515),
392,410,203,1633.0,2397.0,,administrative_area_level_4,ChIJYU71ti8H8C0RPHjC7i6-rCk,Puyun,Puyun,Indonesia,Indonesia,-2.1727597,115.6983424,POINT (115.6983424 -2.1727597),
393,411,203,1635.0,2399.0,,administrative_area_level_4,ChIJe6VuXKk90i0RcA-DyvsLAwU,Singakerta,Singakerta,Indonesia,Indonesia,-8.529228999999999,115.2452322,POINT (115.2452322 -8.529228999999999),
394,412,203,1635.0,2399.0,,administrative_area_level_4,ChIJ5626oWUm0i0RoBqDyvsLAwU,Mengesta,Mengesta,Indonesia,Indonesia,-8.3980192,115.1355545,POINT (115.1355545 -8.3980192),
395,413,203,1635.0,2400.0,,administrative_area_level_4,ChIJWz3_PhepzS0R0Nv3yvsLAwU,Rembitan,Rembitan,Indonesia,Indonesia,-8.8391112,116.2954221,POINT (116.2954221 -8.8391112),
396,414,203,1635.0,2400.0,,administrative_area_level_4,ChIJ-Qgta1CkzS0Rzhnrin2tME4,Kabul,Kabul,Indonesia,Indonesia,-8.787530199999999,116.1772994,POINT (116.1772994 -8.787530199999999),
397,415,203,1639.0,2385.0,,administrative_area_level_4,ChIJLfE9gW6qKy4RlTVq49M57PM,Lubuk Ambacang,Lubuk Ambacang,Indonesia,Indonesia,-0.6361522,101.3544525,POINT (101.3544525 -0.6361522),
398,416,203,1635.0,2399.0,,administrative_area_level_4,ChIJ1euQ4oQ40i0RQP2CyvsLAwU,Tibubeneng,Tibubeneng,Indonesia,Indonesia,-8.6469901,115.150378,POINT (115.150378 -8.6469901),
399,417,203,1635.0,2399.0,,administrative_area_level_4,ChIJ4VxqKBeJ0S0RPgTN8KU7S14,Candikuning,Candikuning,Indonesia,Indonesia,-8.275547,115.1592718,POINT (115.1592718 -8.275547),
400,418,203,1635.0,2399.0,,administrative_area_level_4,ChIJ82l7U59t0i0RAWPk2GtdY6Q,Jungutbatu,Jungutbatu,Indonesia,Indonesia,-8.6785828,115.4555858,POINT (115.4555858 -8.6785828),
401,419,203,1633.0,2397.0,,administrative_area_level_4,ChIJAfiY6wsA8C0R1YEkPKG4PkA,Karya,Karya,Indonesia,Indonesia,-2.213402,115.6687491,POINT (115.6687491 -2.213402),
402,420,203,1635.0,2400.0,,administrative_area_level_4,ChIJEydbWHqmzS0R9CiXm_7wWJ0,Mangkung,Mangkung,Indonesia,Indonesia,-8.8315215,116.1950214,POINT (116.1950214 -8.8315215),
403,421,203,1635.0,2399.0,,administrative_area_level_4,ChIJG2w3dM9x0i0RgCODyvsLAwU,Bunga Mekar,Bunga Mekar,Indonesia,Indonesia,-8.7467858,115.491124,POINT (115.491124 -8.7467858),
404,422,203,1635.0,2399.0,,administrative_area_level_4,ChIJIwJYTqca0i0RKrLzZAMzjd8,Sidemen,Sidemen,Indonesia,Indonesia,-8.469083099999999,115.4585475,POINT (115.4585475 -8.469083099999999),
405,423,203,1637.0,300110.0,,administrative_area_level_4,ChIJk8NCSU6Kby4RIrVctOtWFvs,Karangtengah,Karangtengah,Indonesia,Indonesia,-7.365545699999999,109.1226018,POINT (109.1226018 -7.365545699999999),
406,424,203,1635.0,2399.0,,administrative_area_level_4,ChIJKcxF374n0i0RgBqDyvsLAwU,Jatiluwih,Jatiluwih,Indonesia,Indonesia,-8.3492215,115.1118354,POINT (115.1118354 -8.3492215),
407,425,203,1635.0,2400.0,,administrative_area_level_4,ChIJm1zRyuPdzS0RsW_M-7lnn9Y,Gili Indah,Gili Indah,Indonesia,Indonesia,-8.3470468,116.0561653,POINT (116.0561653 -8.3470468),
408,426,203,1635.0,2399.0,,administrative_area_level_4,ChIJNQRKczpb0i0R-vtkqeKg8zA,Ungasan,Ungasan,Indonesia,Indonesia,-8.8211166,115.1592718,POINT (115.1592718 -8.8211166),
409,427,203,1635.0,2399.0,,administrative_area_level_4,ChIJP3G5II6J0S0RZyuhyH6zhyc,Batunya,Batunya,Indonesia,Indonesia,-8.2967999,115.180023,POINT (115.180023 -8.2967999),
410,428,203,1635.0,300113.0,,administrative_area_level_4,ChIJQdZ-1KZotC0RjW5qPDMk9Yc,Labuan Bajo,Labuan Bajo,Indonesia,Indonesia,-8.453848400000002,119.8728421,POINT (119.8728421 -8.453848400000002),
411,429,203,1635.0,2399.0,,administrative_area_level_4,ChIJQQxb6Swm0i0RkBqDyvsLAwU,Wongaya Gede,Wongaya Gede,Indonesia,Indonesia,-8.3802612,115.0999753,POINT (115.0999753 -8.3802612),
412,430,203,1639.0,2385.0,,administrative_area_level_4,ChIJR72uZ9n_Ki4R6GGWawZ8iQM,Sumpu,Sumpu,Indonesia,Indonesia,-0.5805547999999999,101.286392,POINT (101.286392 -0.5805547999999999),
413,431,203,1635.0,2399.0,,administrative_area_level_4,ChIJyVWtZ_tA0i0RsA2DyvsLAwU,Panjer,Panjer,Indonesia,Indonesia,-8.6664729,115.233377,POINT (115.233377 -8.6664729),
414,432,203,1635.0,2399.0,,administrative_area_level_4,ChIJZZZY9GE40i0RMP2CyvsLAwU,Canggu,Canggu,Indonesia,Indonesia,-8.6478175,115.1385192,POINT (115.1385192 -8.6478175),
415,433,203,1635.0,2399.0,,administrative_area_level_4,ChIJ_8h84N9G0i0R0P2CyvsLAwU,Seminyak,Seminyak,Indonesia,Indonesia,-8.691289399999999,115.1681653,POINT (115.1681653 -8.691289399999999),
416,669,62,586.0,1431.0,,,ChIJB6_bgwEbpb0RWM4aRVcmn70,Torres del Paine National Park,Parque Nacional Torres del Paine,Chile,Chile,-50.9423262,-73.40678799999999,POINT (-73.40678799999999 -50.9423262),
417,670,62,579.0,1422.0,,natural_feature,ChIJK67UqBfwR5kRti0qwO2z5bs,Easter Island,Isla de Pascua,Chile,Chile,-27.112723,-109.3496865,POINT (-109.3496865 -27.112723),
418,671,62,578.0,1418.0,,locality,ChIJNZk2-GPzUpERMEnJqa6qVyo,Iquique,Iquique,Chile,Chile,-20.2307033,-70.1356692,POINT (-70.1356692 -20.2307033),
419,672,62,578.0,1417.0,,locality,ChIJNcIy2YqpWpERHdfYBGyI9Sc,Arica,Arica,Chile,Chile,-18.4782534,-70.3125988,POINT (-70.3125988 -18.4782534),
420,673,62,583.0,2372.0,,natural_feature,ChIJF55aczeIIZYRjnFvPvr458c,Greater Island,Isla Grande,Chile,Chile,-42.6239686,-73.92657319999999,POINT (-73.92657319999999 -42.6239686),
421,674,62,583.0,2372.0,,natural_feature,ChIJ09KGjCDEIJYRX5EnFMkqqb4,Guafo Island,Isla Guafo,Chile,Chile,-43.59305559999999,-74.7136111,POINT (-74.7136111 -43.59305559999999),
422,675,62,583.0,2372.0,,natural_feature,ChIJObGtA1MGIpYRxZpLajVmgTU,Quinchao Island,Isla Quinchao,Chile,Chile,-42.4691667,-73.5147222,POINT (-73.5147222 -42.4691667),
423,676,62,583.0,2372.0,,natural_feature,ChIJjWuuQAP4IZYRMG0QoNCRccI,Lemuy Island,Isla Lemuy,Chile,Chile,-42.61916669999999,-73.6491667,POINT (-73.6491667 -42.61916669999999),
424,677,62,583.0,2373.0,,natural_feature,ChIJz2Al-6A5H5YRAHIFpSaLoDw,Talcan Island,Isla Talcán,Chile,Chile,-42.705278,-73.020556,POINT (-73.020556 -42.705278),
425,678,62,578.0,2346.0,,,ChIJLVjIjf9yqZYRQy-xxNJ20Xo,Valle de la Luna,Valle de la Luna,Chile,Chile,-22.9257639,-68.2879926,POINT (-68.2879926 -22.9257639),
426,679,62,583.0,1427.0,,,ChIJjWYRQuDLbJYRadaJXiLzA5A,Malalcahuello Nalcas National Reserve,Reserva Nacional Malalcahuello Nalcas,Chile,Chile,-38.47046409999999,-71.5700916,POINT (-71.5700916 -38.47046409999999),
427,680,62,583.0,2369.0,,,ChIJFcdMjkBGE5YRlGgm0Fej3O8,Conguillio National Park,Parque Nacional Conguillio,Chile,Chile,-38.6910478,-71.6735439,POINT (-71.6735439 -38.6910478),
428,681,62,583.0,1427.0,,,ChIJF314_neibJYRhDTFBo6e_Xw,Tolhuaca National Park,Parque Nacional Tolhuaca,Chile,Chile,-38.2069204,-71.8202927,POINT (-71.8202927 -38.2069204),
429,682,62,586.0,2379.0,,locality,ChIJ50sDVXSsTrwR5z1gddFm0U0,Puerto Williams,Puerto Williams,Chile,Chile,-54.9352098,-67.6058537,POINT (-67.6058537 -54.9352098),
430,683,62,585.0,2375.0,,,ChIJ1y7afxl0k70RDKjysNoIRC8,Patagonia National Park,Parque Nacional Patagonia,Chile,Chile,-46.9417191,-72.166927,POINT (-72.166927 -46.9417191),
431,684,62,578.0,1419.0,,locality,ChIJaWRlmRmKpZYRlm8eTfQVvp8,Antofagasta,Antofagasta,Chile,Chile,-23.6509279,-70.39750219999999,POINT (-70.39750219999999 -23.6509279),
432,685,62,583.0,2371.0,,locality,ChIJX62hgxuSF5YRKA5sbMckPvc,Frutillar,Frutillar,Chile,Chile,-41.112498,-73.0496952,POINT (-73.0496952 -41.112498),
433,686,62,583.0,2369.0,,,ChIJt6vUmUl2E5YRJgheQGHB-Ys,Huerquehue National Park,Parque Nacional Huerquehue,Chile,Chile,-39.1685032,-71.72547089999999,POINT (-71.72547089999999 -39.1685032),
434,687,62,579.0,300141.0,,locality,ChIJx84g3uPdiZYRdpvhv4w6Cus,Valparaíso,Valparaíso,Chile,Chile,-33.047238,-71.61268849999999,POINT (-71.61268849999999 -33.047238),
435,688,62,586.0,2377.0,,locality,ChIJIcwJs1jKUrwRFmlFZYtqYfo,Punta Arenas,Punta Arenas,Chile,Chile,-53.1638329,-70.9170683,POINT (-70.9170683 -53.1638329),
436,689,62,583.0,1429.0,,locality,ChIJrw3mo7HVF5YRt9ivEq8q-0w,Río Negro,Río Negro,Chile,Chile,-40.7997816,-73.2204982,POINT (-73.2204982 -40.7997816),
437,690,105,815.0,2411.0,,locality,ChIJ--acWvtHDW0RF5miQ2HvAAU,Auckland City,Ciudad de Auckland,New Zealand,Nueva Zelanda,-36.85088270000001,174.7644881,POINT (174.7644881 -36.85088270000001),
438,691,105,824.0,2412.0,,locality,ChIJX96o1_Ed1akRAKZ5hIbvAAU,Queenstown,Queenstown,New Zealand,Nueva Zelanda,-45.0301511,168.6615141,POINT (168.6615141 -45.0301511),
439,692,105,823.0,2413.0,,locality,ChIJAe3FY0gvMm0RRZl5hIbvAAU,Christchurch,Christchurch,New Zealand,Nueva Zelanda,-43.5320214,172.6305589,POINT (172.6305589 -43.5320214),
440,693,105,821.0,2414.0,,locality,ChIJy3TpSfyxOG0RcLQTomPvAAo,Wellington,Wellington,New Zealand,Nueva Zelanda,-41.2923814,174.7787463,POINT (174.7787463 -41.2923814),
441,694,105,814.0,2415.0,,locality,ChIJK7L2gj2Ybm0RMZmjQ2HvAAU,Rotorua,Rotorua,New Zealand,Nueva Zelanda,-38.1445987,176.2377669,POINT (176.2377669 -38.1445987),
442,695,105,829.0,2416.0,,locality,ChIJfS63kcTsO20RgKSW54jvAAo,Nelson,Nelson,New Zealand,Nueva Zelanda,-41.2985321,173.2443635,POINT (173.2443635 -41.2985321),
443,696,105,814.0,2417.0,,locality,ChIJ5WTUe-d2bm0RJpmjQ2HvAAU,Tauranga,Tauranga,New Zealand,Nueva Zelanda,-37.6869653,176.1654272,POINT (176.1654272 -37.6869653),
444,697,105,824.0,2418.0,,locality,ChIJPVFfD-DkK6gRQZl5hIbvAAU,Dunedin,Dunedin,New Zealand,Nueva Zelanda,-45.8795455,170.5005957,POINT (170.5005957 -45.8795455),
445,698,105,824.0,2412.0,,locality,ChIJASG-_EUn1akRgG95hIbvAAU,Gibbston,Gibbston,New Zealand,Nueva Zelanda,-45.0233062,168.9568142,POINT (168.9568142 -45.0233062),
446,699,105,824.0,2418.0,,locality,ChIJf5mwcx-k1akRAHF5hIbvAAU,Glenorchy,Glenorchy,New Zealand,Nueva Zelanda,-44.8490774,168.3876691,POINT (168.3876691 -44.8490774),
